"","TimeStamp","TaniumServerVersion","Requester","ASN","Referer"
"3826","02/Jul/2015:01:48:02","6.5.314.4236","76.106.3.57","Comcast Cable Communications, Inc.","dc01.tanium.local"
"3827","11/Jul/2015:22:59:00","6.5.314.4236","76.178.124.70","Time Warner Cable Internet LLC","localhost"
"3828","12/Jul/2015:18:04:37","6.5.314.4236","76.178.124.70","Time Warner Cable Internet LLC","localhost"
"3829","06/Aug/2015:19:28:43","6.5.314.4236","76.178.124.70","Time Warner Cable Internet LLC","taniumlab001"
"3830","06/Aug/2015:19:27:51","6.5.314.4236","76.178.124.70","Time Warner Cable Internet LLC","localhost"
"3831","06/Aug/2015:19:28:52","6.5.314.4236","76.178.124.70","Time Warner Cable Internet LLC","taniumlab001"
"3832","11/Jul/2015:17:13:46","6.5.314.4236","76.178.124.70","Time Warner Cable Internet LLC","localhost"
"3833","11/Jul/2015:17:38:35","6.5.314.4236","76.178.124.70","Time Warner Cable Internet LLC","localhost"
"3834","11/Jul/2015:20:48:39","6.5.314.4236","76.178.124.70","Time Warner Cable Internet LLC","localhost"
"3835","06/Aug/2015:19:27:54","6.5.314.4236","76.178.124.70","Time Warner Cable Internet LLC","localhost"
"3836","17/Jul/2015:06:23:36","6.5.314.4236","76.21.1.42","Comcast Cable Communications, Inc.","tan-prd-app-1"
"3837","15/Jul/2015:04:16:24","6.5.314.4236","76.21.1.42","Comcast Cable Communications, Inc.","tan-prd-app-1"
"3838","17/Jul/2015:06:22:27","6.5.314.4236","76.21.1.42","Comcast Cable Communications, Inc.","tan-prd-app-1"
"3839","16/Jul/2015:03:54:23","6.5.314.4236","76.21.1.42","Comcast Cable Communications, Inc.","tan-prd-app-1"
"3840","15/Jul/2015:04:21:46","6.5.314.4236","76.21.1.42","Comcast Cable Communications, Inc.","tan-prd-app-1"
"3841","16/Jul/2015:03:52:29","6.5.314.4236","76.21.1.42","Comcast Cable Communications, Inc.","tan-prd-app-1"
"3842","02/Aug/2015:04:13:44","6.5.314.4236","76.218.221.22","AT&T Services, Inc.","192.168.39.41"
"3843","23/Jul/2015:00:49:28","6.5.314.4236","76.218.221.22","AT&T Services, Inc.","192.168.39.41"
"3844","07/Aug/2015:20:14:33","6.5.314.4236","76.218.221.22","AT&T Services, Inc.","192.168.39.41"
"3845","22/Jul/2015:20:37:22","6.5.314.4236","76.218.221.22","AT&T Services, Inc.","192.168.39.41"
"3846","04/Aug/2015:21:33:19","6.5.314.4236","76.218.221.22","AT&T Services, Inc.","192.168.39.41"
